"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Expert Info","Info"
"7784","118.224521","192.168.1.151","151.101.69.254","TLSv1.2","164","52951","443","","Application Data"
"7785","118.224545","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=106799 Ack=228779 Win=131072 Len=1396 TSval=1226095629 TSecr=3425318227 [TCP segment of a reassembled PDU]"
"7786","118.224545","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=108195 Ack=228779 Win=131072 Len=1396 TSval=1226095629 TSecr=3425318227 [TCP segment of a reassembled PDU]"
"7787","118.224546","192.168.1.151","151.101.69.254","TLSv1.2","164","52951","443","","Application Data"
"7788","118.224546","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=109689 Ack=228779 Win=131072 Len=1396 TSval=1226095629 TSecr=3425318227 [TCP segment of a reassembled PDU]"
"7789","118.224546","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=111085 Ack=228779 Win=131072 Len=1396 TSval=1226095629 TSecr=3425318227 [TCP segment of a reassembled PDU]"
"7790","118.224547","192.168.1.151","151.101.69.254","TLSv1.2","164","52951","443","","Application Data"
"7791","118.224564","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=112579 Ack=228779 Win=131072 Len=1396 TSval=1226095629 TSecr=3425318227 [TCP segment of a reassembled PDU]"
"7792","118.230180","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228779 Ack=75591 Win=47104 Len=0 TSval=3425318393 TSecr=1226095628"
"7793","118.230183","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228779 Ack=78481 Win=53248 Len=0 TSval=3425318393 TSecr=1226095628"
"7794","118.230249","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=113975 Ack=228779 Win=131072 Len=1396 TSval=1226095634 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7795","118.230249","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7796","118.230250","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7797","118.230250","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=118163 Ack=228779 Win=131072 Len=1396 TSval=1226095634 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7798","118.230251","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7799","118.230251","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=120955 Ack=228779 Win=131072 Len=1396 TSval=1226095634 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7800","118.230278","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7801","118.230278","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=123747 Ack=228779 Win=131072 Len=1396 TSval=1226095634 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7802","118.230279","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7803","118.230279","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=126539 Ack=228779 Win=131072 Len=1396 TSval=1226095634 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7804","118.230280","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7805","118.230280","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=129331 Ack=228779 Win=131072 Len=1396 TSval=1226095634 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7806","118.231763","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228779 Ack=81371 Win=58880 Len=0 TSval=3425318393 TSecr=1226095628"
"7807","118.231766","151.101.69.254","192.168.1.151","TLSv1.2","116","443","52951","","Application Data"
"7808","118.231767","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228821 Ack=84261 Win=64512 Len=0 TSval=3425318394 TSecr=1226095628"
"7809","118.231767","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228821 Ack=87151 Win=70656 Len=0 TSval=3425318394 TSecr=1226095628"
"7810","118.231768","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228821 Ack=90041 Win=76288 Len=0 TSval=3425318394 TSecr=1226095628"
"7811","118.231769","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228821 Ack=92203 Win=78848 Len=0 TSval=3425318394 TSecr=1226095628"
"7812","118.231828","192.168.1.151","34.102.213.72","TLSv1.3","130","52963","443","","Change Cipher Spec, Application Data"
"7813","118.231874","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7814","118.231875","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=132123 Ack=228779 Win=131072 Len=1396 TSval=1226095635 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7815","118.231876","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7816","118.231876","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=134915 Ack=228779 Win=131072 Len=1396 TSval=1226095635 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7817","118.231877","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7818","118.231877","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=137707 Ack=228779 Win=131072 Len=1396 TSval=1226095635 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7819","118.231878","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7820","118.231879","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=140499 Ack=228821 Win=131008 Len=1396 TSval=1226095635 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7821","118.231879","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7822","118.231880","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=143291 Ack=228821 Win=131008 Len=1396 TSval=1226095635 TSecr=3425318393 [TCP segment of a reassembled PDU]"
"7823","118.231880","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7824","118.231881","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=146083 Ack=228821 Win=131008 Len=1396 TSval=1226095635 TSecr=3425318394 [TCP segment of a reassembled PDU]"
"7825","118.231881","192.168.1.151","151.101.69.254","TLSv1.2","1462","52951","443","","Application Data [TCP segment of a reassembled PDU]"
"7826","118.231882","192.168.1.151","151.101.69.254","TLSv1.2","394","52951","443","","Application Data"
"7827","118.232017","192.168.1.151","34.102.213.72","TLSv1.3","158","52963","443","","Application Data"
"7828","118.232163","192.168.1.151","34.102.213.72","TLSv1.3","394","52963","443","","Application Data"
"7829","118.233137","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228821 Ack=95093 Win=79872 Len=0 TSval=3425318395 TSecr=1226095628"
"7830","118.233139","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228821 Ack=98532 Win=79872 Len=0 TSval=3425318395 TSecr=1226095628"
"7831","118.233139","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228821 Ack=101019 Win=79872 Len=0 TSval=3425318395 TSecr=1226095629"
"7832","118.233140","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228821 Ack=103909 Win=79872 Len=0 TSval=3425318395 TSecr=1226095629"
"7833","118.233140","151.101.69.254","192.168.1.151","TLSv1.2","108","443","52951","","Application Data"
"7834","118.233141","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=109689 Win=79872 Len=0 TSval=3425318396 TSecr=1226095629"
"7835","118.233141","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=112579 Win=79872 Len=0 TSval=3425318396 TSecr=1226095629"
"7836","118.233253","192.168.1.151","151.101.69.254","TCP","66","52951","443","","52951  >  443 [ACK] Seq=149203 Ack=228863 Win=131008 Len=0 TSval=1226095636 TSecr=3425318395"
"7837","118.236274","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=149203 Ack=228863 Win=131072 Len=1396 TSval=1226095639 TSecr=3425318396 [TCP segment of a reassembled PDU]"
"7838","118.236275","192.168.1.151","151.101.69.254","TLSv1.2","1165","52951","443","","Application Data"
"7839","118.236291","192.168.1.151","151.101.69.254","TLSv1.2","1325","52951","443","","Application Data"
"7840","118.236598","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=115371 Win=79872 Len=0 TSval=3425318400 TSecr=1226095629"
"7841","118.236600","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=119559 Win=79872 Len=0 TSval=3425318400 TSecr=1226095634"
"7842","118.236601","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=122351 Win=79872 Len=0 TSval=3425318400 TSecr=1226095634"
"7843","118.238161","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=125143 Win=79872 Len=0 TSval=3425318401 TSecr=1226095634"
"7844","118.238163","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=127935 Win=79872 Len=0 TSval=3425318401 TSecr=1226095634"
"7845","118.238164","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=130727 Win=79872 Len=0 TSval=3425318401 TSecr=1226095634"
"7846","118.244251","34.102.213.72","192.168.1.151","TLSv1.3","646","443","52963","","Application Data, Application Data"
"7847","118.244253","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=137707 Win=79872 Len=0 TSval=3425318408 TSecr=1226095635"
"7848","118.244254","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=140499 Win=79872 Len=0 TSval=3425318408 TSecr=1226095635"
"7849","118.244299","192.168.1.151","34.102.213.72","TCP","66","52963","443","","52963  >  443 [ACK] Seq=1066 Ack=793 Win=131072 Len=0 TSval=1226095646 TSecr=1132619604"
"7850","118.244413","192.168.1.151","34.102.213.72","TLSv1.3","97","52963","443","","Application Data"
"7851","118.245708","34.102.213.72","192.168.1.151","TLSv1.3","97","443","52963","","Application Data"
"7852","118.245711","151.101.69.254","192.168.1.151","TCP","74","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=146083 Win=79872 Len=0 TSval=3425318408 TSecr=1226095635"
"7853","118.245712","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=149203 Win=79872 Len=0 TSval=3425318408 TSecr=1226095635"
"7854","118.245752","192.168.1.151","34.102.213.72","TCP","66","52963","443","","52963  >  443 [ACK] Seq=1097 Ack=824 Win=131008 Len=0 TSval=1226095647 TSecr=1132619605"
"7855","118.249427","34.102.213.72","192.168.1.151","TLSv1.3","212","443","52963","","Application Data"
"7856","118.249429","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228863 Ack=151698 Win=82432 Len=0 TSval=3425318412 TSecr=1226095639"
"7857","118.249430","151.101.69.254","192.168.1.151","TLSv1.2","108","443","52951","","Application Data"
"7858","118.249464","192.168.1.151","34.102.213.72","TCP","66","52963","443","","52963  >  443 [ACK] Seq=1097 Ack=970 Win=130880 Len=0 TSval=1226095650 TSecr=1132619609"
"7859","118.249474","192.168.1.151","151.101.69.254","TCP","66","52951","443","","52951  >  443 [ACK] Seq=152957 Ack=228905 Win=131008 Len=0 TSval=1226095650 TSecr=3425318413"
"7860","118.249706","192.168.1.151","34.102.213.72","TLSv1.3","105","52963","443","","Application Data"
"7861","118.249736","192.168.1.151","34.102.213.72","TLSv1.3","101","52963","443","","Application Data"
"7862","118.253199","192.168.1.151","151.101.69.254","TCP","1462","52951","443","","52951  >  443 [ACK] Seq=152957 Ack=228905 Win=131072 Len=1396 TSval=1226095653 TSecr=3425318413 [TCP segment of a reassembled PDU]"
"7863","118.253200","192.168.1.151","151.101.69.254","TLSv1.2","1325","52951","443","","Application Data"
"7864","118.255335","34.102.213.72","192.168.1.151","TCP","66","443","52963","","443  >  52963 [ACK] Seq=970 Ack=1171 Win=68096 Len=0 TSval=1132619615 TSecr=1226095646"
"7865","118.259660","151.101.69.254","192.168.1.151","TCP","66","443","52951","","443  >  52951 [ACK] Seq=228905 Ack=155612 Win=91136 Len=0 TSval=3425318423 TSecr=1226095653"
"7866","118.259756","130.211.16.53","192.168.1.151","TLSv1.3","874","443","52958","","Application Data"
"7867","118.259803","192.168.1.151","130.211.16.53","TCP","66","52958","443","","52958  >  443 [ACK] Seq=18255 Ack=26262 Win=130240 Len=0 TSval=1226095659 TSecr=1727436284"
"7868","118.260093","192.168.1.151","130.211.16.53","TLSv1.3","105","52958","443","","Application Data"
"7869","118.260108","192.168.1.151","130.211.16.53","TLSv1.3","101","52958","443","","Application Data"
"7870","118.265216","130.211.16.53","192.168.1.151","TCP","66","443","52958","","443  >  52958 [ACK] Seq=26262 Ack=18294 Win=109312 Len=0 TSval=1727436289 TSecr=1226095659"
"7871","118.265218","130.211.16.53","192.168.1.151","TCP","66","443","52958","","443  >  52958 [ACK] Seq=26262 Ack=18329 Win=109312 Len=0 TSval=1727436289 TSecr=1226095659"
"7872","118.268657","151.101.69.254","192.168.1.151","TCP","1462","443","52957","","443  >  52957 [ACK] Seq=289471 Ack=2268 Win=42496 Len=1396 TSval=1282722768 TSecr=1226095524 [TCP segment of a reassembled PDU]"
"7873","118.268859","151.101.69.254","192.168.1.151","TCP","1462","443","52957","","443  >  52957 [ACK] Seq=290867 Ack=2268 Win=42496 Len=1396 TSval=1282722768 TSecr=1226095524 [TCP segment of a reassembled PDU]"
"7874","118.268898","192.168.1.151","151.101.69.254","TCP","66","52957","443","","52957  >  443 [ACK] Seq=2268 Ack=292263 Win=238528 Len=0 TSval=1226095667 TSecr=1282722768"
"7875","118.269045","151.101.69.254","192.168.1.151","TLSv1.2","815","443","52957","","Application Data"
"7876","118.269066","192.168.1.151","151.101.69.254","TCP","66","52957","443","","52957  >  443 [ACK] Seq=2268 Ack=293012 Win=239168 Len=0 TSval=1226095667 TSecr=1282722768"
"7877","118.269248","151.101.69.254","192.168.1.151","TCP","1462","443","52957","","443  >  52957 [ACK] Seq=293012 Ack=2268 Win=42496 Len=1396 TSval=1282722768 TSecr=1226095524 [TCP segment of a reassembled PDU]"
"7878","118.269333","151.101.69.254","192.168.1.151","TLSv1.2","222","443","52957","","Application Data"
"7879","118.269353","192.168.1.151","151.101.69.254","TCP","66","52957","443","","52957  >  443 [ACK] Seq=2268 Ack=294564 Win=238400 Len=0 TSval=1226095667 TSecr=1282722768"
"7880","118.300016","192.168.1.151","34.102.213.72","TLSv1.3","803","52963","443","","Application Data"
"7881","118.302113","151.101.69.254","192.168.1.151","TLSv1.2","323","443","52951","","Application Data"
"7882","118.302159","192.168.1.151","151.101.69.254","TCP","66","52951","443","","52951  >  443 [ACK] Seq=155612 Ack=229162 Win=130752 Len=0 TSval=1226095700 TSecr=3425318465"
"7883","118.310731","192.168.1.151","192.168.1.1","DNS","75","17050","53","","Standard query 0x4109 A v.joinhoney.com"
"7884","118.325394","151.101.69.254","192.168.1.151","TLSv1.2","269","443","52951","","Application Data"
"7885","118.325397","34.102.213.72","192.168.1.151","TCP","66","443","52963","","443  >  52963 [ACK] Seq=970 Ack=1908 Win=69376 Len=0 TSval=1132619685 TSecr=1226095698"
"7886","118.325463","192.168.1.151","151.101.69.254","TCP","66","52951","443","","52951  >  443 [ACK] Seq=155612 Ack=229365 Win=130816 Len=0 TSval=1226095723 TSecr=3425318488"
"7887","118.339791","192.168.1.1","192.168.1.151","DNS","91","53","17050","","Standard query response 0x4109 A v.joinhoney.com A 35.227.255.136"
"7888","118.340023","192.168.1.151","35.227.255.136","TCP","78","52964","443","Chat","52964  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1226095737 TSecr=0 SACK_PERM=1"
"7889","118.352929","151.101.69.254","192.168.1.151","TLSv1.2","860","443","52951","","Application Data"
"7890","118.352931","35.227.255.136","192.168.1.151","TCP","82","443","52964","Chat","443  >  52964 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3549996725 TSecr=1226095737 WS=256"
"7891","118.352932","151.101.69.254","192.168.1.151","TLSv1.2","154","443","52951","","Application Data"
"7892","118.352981","192.168.1.151","151.101.69.254","TCP","66","52951","443","","52951  >  443 [ACK] Seq=155612 Ack=230159 Win=130240 Len=0 TSval=1226095750 TSecr=3425318515"
"7893","118.352982","192.168.1.151","151.101.69.254","TCP","66","52951","443","","52951  >  443 [ACK] Seq=155612 Ack=230247 Win=130176 Len=0 TSval=1226095750 TSecr=3425318515"
"7894","118.353000","192.168.1.151","35.227.255.136","TCP","66","52964","443","","52964  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0 TSval=1226095750 TSecr=3549996725"
"7895","118.353390","192.168.1.151","35.227.255.136","TLSv1.3","647","52964","443","","Client Hello"
"7896","118.359018","34.102.213.72","192.168.1.151","TLSv1.3","253","443","52963","","Application Data"
